id_linea,id_venta,id_producto,nombre_producto_texto,cantidad,precio_unitario,monto_bruto,descuento,costo_unitario
392,1273,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
393,1273,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
394,1274,102,Chilero Criollo Lucho,1,2000,2000,300.0,690
395,1274,101,Salsa Picante Habanero Lucho,1,2200,2200,330.0,760
396,1275,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
397,1276,109,Salsa Inferno Carolina Reaper,1,4500,4500,0.0,2100
398,1277,110,Salsa Curry Tropical,1,3400,3400,0.0,1520
399,1277,108,Aderezo Cilantro-Limon,1,2730,2730,0.0,1010
400,1278,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
401,1279,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
402,1280,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
403,1280,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
404,1281,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
405,1282,101,SALSA PICANTE HABANERO LUCHO,1,2200,2200,330.0,760
406,1283,103,Salsa de Ajo Lucho,1,2400,2400,360.0,820
407,1284,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
408,1284,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
409,1285,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
410,1286,102,Chilero Criollo Lucho,999,2000,2000,0.0,690
411,1287,102,Chilero Criollo Lucho,24,2000,48000,0.0,690
412,1287,103,Salsa de Ajo Lucho,6,2400,14400,0.0,820
413,1288,101,Salsa Picante Habanero Lucho,12,2200,26400,0.0,760
414,1289,102,Chilero Criollo Lucho,1,1900,1900,0.0,690
415,1289,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
416,1289,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
417,1290,102,Chilero Criollo Lucho,6,2000,12000,1440.0,690
418,1290,103,Salsa de Ajo Lucho,12,2400,28800,3456.0,820
419,1291,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
420,1291,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
421,1292,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
422,1293,101,salsa picante habanero lucho ,2,2200,4400,0.0,760
423,1294,103,salsa de ajo lucho,1,2400,2400,360.0,820
424,1295,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
425,1296,103,SALSA DE AJO LUCHO,2,2400,4800,0.0,820
426,1297,103,SALSA DE AJO LUCHO,3,2520,7560,0.0,820
427,1298,109,Salsa Inferno Carolina Reaper,1,4500,4500,0.0,2100
428,1299,101,Salsa Picante Habanero Lucho,24,2200,52800,6336.0,760
429,1299,102,Chilero Criollo  Lucho,6,2000,12000,1440.0,690
430,1300,102,Chilero Criollo Lucho,6,2000,12000,1440.0,690
431,1300,103,SALSA DE AJO LUCHO,6,2400,14400,1728.0,820
432,1301,103,Salsa de Ajo Lucho,6,2400,14400,1728.0,820
433,1302,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
434,1302,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
435,1303,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
436,1304,102,Chilero Criollo Lucho,12,2000,24000,0.0,690
437,1304,103,salsa de ajo lucho,-1,2400,28800,0.0,820
438,1305,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
439,1306,107,Salsa Verde Jalapeno,2,2500,5000,0.0,980
440,1306,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
441,1307,101,SALSA PICANTE HABANERO LUCHO,1,2200,2200,0.0,760
442,1308,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
443,1308,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
444,1309,103,salsa de ajo lucho,2,2400,4800,0.0,820
445,1310,102,Chilero Criollo Lucho,24,2000,48000,5760.0,690
446,1311,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
447,1312,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1280
448,1313,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
449,1314,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
450,1314,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
451,1315,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
452,1316,101,Salsa Picante Habanero Lucho,12,2200,26400,3168.0,760
453,1317,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
454,1318,102,chilero criollo lucho,1,2000,2000,0.0,690
455,1319,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
456,1320,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
457,1321,101,Salsa Picante Habanero Lucho,1,2090,2090,0.0,760
458,1321,103,salsa de ajo lucho,1,2280,2280,0.0,820
459,1322,102,Chilero Criollo Lucho,3,2100,6300,1575.0,690
460,1323,107,Salsa Verde Jalapeno,1,2500,2500,0.0,980
461,1324,109,Salsa Inferno Carolina Reaper,1,4725,4725,0.0,2100
462,1324,105,Salsa BBQ Tamarindo,2,3150,6300,0.0,1280
463,1324,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
464,1324,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
465,1325,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
466,1325,106,Salsa Chipotle Dulce,1,2900,2900,0.0,1190
467,1326,103,Salsa de Ajo Lucho,6,2520,15120,1814.4,820
468,1327,101,salsa picante habanero lucho ,2,2200,4400,660.0,760
469,1328,103,SALSA DE AJO LUCHO,1,2400,2400,0.0,820
470,1329,108,Aderezo Cilantro-Limon,1,2600,2600,0.0,1010
471,1329,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
472,1329,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
473,1330,102,Chilero Criollo Lucho,0,1900,45600,5472.0,690
474,1331,102,Chilero Criollo Lucho,24,2000,48000,0.0,690
475,1332,102,Chilero Criollo Lucho,6,2000,12000,1440.0,690
476,1333,101,Salsa Picante Habanero Lucho,1,2200,2200,330.0,760
477,1333,103,Salsa de Ajo Lucho,1,2400,2400,360.0,820
478,1334,101,Salsa Picante Habanero Lucho,12,2200,26400,3168.0,760
479,1335,101,SALSA PICANTE HABANERO LUCHO,2,2200,4400,0.0,
480,1336,102,Chilero Criollo  Lucho,1,1900,1900,0.0,690
481,1336,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
482,1337,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
483,1338,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
484,1338,102,Chilero Criollo  Lucho,1,2000,2000,0.0,690
485,1339,103,salsa de ajo lucho,3,2400,7200,0.0,820
486,1340,102,Chilero Criollo  Lucho,1,2000,2000,0.0,690
487,1340,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
488,1341,103,Salsa de Ajo Lucho,6,2400,14400,1728.0,820
489,1342,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
490,1342,103,Salsa de Ajo Lucho,3,2400,7200,0.0,
491,1343,102,Chilero Criollo  Lucho,2,2000,4000,0.0,690
492,1343,103,salsa de ajo lucho,1,2400,2400,0.0,820
493,1343,106,Salsa Chipotle Dulce,2,2755,5510,0.0,1190
494,1344,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
495,1345,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
496,1346,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
497,1346,107,Salsa Verde Jalapeno,1,2500,2500,0.0,980
498,1346,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
499,1347,103,SALSA DE AJO LUCHO,1,2400,2400,0.0,820
500,1348,101,SALSA PICANTE HABANERO LUCHO,1,2200,2200,0.0,760
501,1349,103,SALSA DE AJO LUCHO,1,2400,2400,0.0,820
502,1350,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1280
503,1350,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
504,1351,106,Salsa Chipotle Dulce,1,2900,2900,0.0,1190
505,1351,103,salsa de ajo lucho,1,2400,2400,0.0,820
506,1352,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
507,1353,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
508,1354,103,Salsa de Ajo Lucho,12,2400,28800,0.0,820
509,1355,102,chilero criollo lucho,12,2100,25200,0.0,690
510,1356,103,Salsa de Ajo Lucho,2,2400,4800,0.0,
511,1357,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
512,1358,110,Salsa Curry Tropical,1,3400,3400,0.0,1520
513,1359,101,Salsa Picante Habanero Lucho,1,2200,2200,330.0,760
514,1360,102,Chilero Criollo Lucho,6,2000,12000,1440.0,690
515,1360,101,Salsa Picante Habanero Lucho,36,2200,79200,9504.0,760
516,1361,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
517,1362,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
518,1363,103,Salsa de Ajo Lucho,1,2400,2400,600.0,820
519,1364,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
520,1365,102,Chilero Criollo Lucho,12,2000,24000,0.0,690
521,1366,102,Chilero Criollo Lucho,6,2000,12000,1440.0,690
522,1366,101,salsa picante habanero lucho ,24,2310,55440,6652.8,760
523,1367,101,SALSA PICANTE HABANERO LUCHO,6,2200,13200,0.0,760
524,1368,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
525,1368,110,Salsa Curry Tropical,2,3400,6800,0.0,1520
526,1369,101,Salsa Picante Habanero Lucho,6,2200,13200,1584.0,760
527,1369,103,Salsa de Ajo Lucho,12,2400,28800,3456.0,820
528,1370,101,salsa picante habanero lucho ,1,2200,2200,0.0,760
529,1371,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
530,1371,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
531,1372,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
532,1373,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
533,1373,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1280
534,1374,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
535,1374,101,SALSA PICANTE HABANERO LUCHO,1,2200,2200,0.0,760
536,1375,102,chilero criollo lucho,1,2000,2000,0.0,690
537,1376,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
538,1376,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
539,1376,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
540,1377,101,Salsa Picante Habanero Lucho,1,2200,2200,330.0,760
541,1378,101,salsa picante habanero lucho ,1,2200,2200,0.0,760
542,1379,101,Salsa Picante Habanero Lucho,24,2200,52800,0.0,760
543,1380,103,Salsa de Ajo Lucho,1,2400,2400,600.0,820
544,1381,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
545,1382,103,Salsa de Ajo Lucho,6,2400,14400,1728.0,820
546,1382,101,Salsa Picante Habanero Lucho,12,2200,26400,3168.0,760
547,1383,101,Salsa Picante Habanero Lucho,3,2200,6600,0.0,760
548,1384,102,Chilero Criollo Lucho,3,1900,5700,0.0,690
549,1385,102,Chilero Criollo Lucho,1,2000,2000,500.0,690
550,1385,101,Salsa Picante Habanero Lucho,1,2200,2200,550.0,760
551,1386,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
552,1386,110,Salsa Curry Tropical,3,3400,10200,0.0,1520
553,1386,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
554,1387,101,Salsa Picante Habanero Lucho,12,2200,26400,3168.0,760
555,1387,103,Salsa de Ajo Lucho,24,2280,54720,6566.4,820
556,1388,102,Chilero Criollo Lucho,12,2000,24000,2880.0,690
557,1388,103,Salsa de Ajo Lucho,12,2520,30240,3628.8,820
558,1389,107,Salsa Verde Jalapeno,1,2500,2500,0.0,980
559,1390,102,Chilero Criollo Lucho,6,2000,12000,0.0,690
560,1391,102,Chilero Criollo Lucho,6,2000,12000,0.0,690
561,1391,101,SALSA PICANTE HABANERO LUCHO,12,2200,26400,0.0,760
562,1392,106,Salsa Chipotle Dulce,2,2900,5800,0.0,1190
563,1392,110,Salsa Curry Tropical,2,3400,6800,0.0,1520
564,1392,102,chilero criollo lucho,2,2000,4000,0.0,690
565,1393,110,Salsa Curry Tropical,1,3400,3400,0.0,1520
566,1394,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
567,1394,103,Salsa de Ajo Lucho,1,2400,2400,0.0,
568,1395,102,Chilero Criollo Lucho,3,2000,6000,0.0,690
569,1395,101,SALSA PICANTE HABANERO LUCHO,1,2200,2200,0.0,760
570,1396,101,Salsa Picante Habanero Lucho,1,2200,2200,330.0,760
571,1397,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
572,1398,108,Aderezo Cilantro-Limon,2,2600,5200,0.0,1010
573,1398,105,Salsa BBQ Tamarindo,1,2850,2850,0.0,1280
574,1399,101,Salsa Picante Habanero Lucho,3,2310,6930,0.0,760
575,1400,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
576,1401,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
577,1402,101,Salsa Picante Habanero Lucho,3,2200,6600,990.0,760
578,1403,101,salsa picante habanero lucho ,6,2200,13200,1584.0,760
579,1404,101,Salsa Picante Habanero Lucho,6,2200,13200,1584.0,760
580,1405,101,Salsa Picante Habanero Lucho,3,2200,6600,0.0,760
581,1406,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
582,1407,103,Salsa de Ajo Lucho,1,2520,2520,0.0,820
583,1407,109,Salsa Inferno Carolina Reaper,1,4500,4500,0.0,2100
584,1408,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
585,1409,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
586,1410,108,Aderezo Cilantro-Limon,2,2730,5460,0.0,1010
587,1411,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
588,1412,101,salsa picante habanero lucho ,1,2200,2200,330.0,760
589,1413,109,Salsa Inferno Carolina Reaper,1,4500,4500,675.0,2100
590,1414,102,chilero criollo lucho,2,2000,4000,0.0,690
591,1415,106,Salsa Chipotle Dulce,12,2900,34800,4176.0,1190
592,1416,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
593,1416,103,Salsa de Ajo Lucho,1,2520,2520,0.0,
594,1417,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
595,1418,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
596,1419,103,Salsa de Ajo Lucho,1,2400,2400,360.0,820
597,1420,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
598,1421,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
599,1421,103,Salsa de Ajo Lucho,3,2400,7200,0.0,820
600,1421,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
601,1422,102,Chilero Criollo Lucho,3,1900,5700,0.0,690
602,1422,103,SALSA DE AJO LUCHO,1,2400,2400,0.0,820
603,1423,101,Salsa Picante Habanero Lucho,1,2200,2200,330.0,760
604,1424,101,Salsa Picante Habanero Lucho,3,2200,6600,0.0,760
605,1424,103,Salsa de Ajo Lucho,1,2520,2520,0.0,820
606,1425,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
607,1425,107,Salsa Verde Jalapeno,3,2375,7125,0.0,980
608,1426,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
609,1426,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
610,1427,108,Aderezo Cilantro-Limon,1,2600,2600,0.0,1010
611,1428,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
612,1429,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
613,1429,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,
614,1430,101,salsa picante habanero lucho ,2,2200,4400,0.0,760
615,1431,102,Chilero Criollo Lucho,3,2000,6000,0.0,690
616,1432,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
617,1433,103,SALSA DE AJO LUCHO,1,2400,2400,0.0,820
618,1434,106,Salsa Chipotle Dulce,1,2900,2900,0.0,1190
619,1434,110,Salsa Curry Tropical,1,3400,3400,0.0,1520
620,1435,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
621,1436,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
622,1437,102,Chilero Criollo Lucho,1,2000,2000,300.0,690
623,1438,102,Chilero Criollo  Lucho,24,2000,48000,5760.0,690
624,1438,101,Salsa Picante Habanero Lucho,12,2200,26400,3168.0,760
625,1439,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
626,1440,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
627,1440,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
628,1441,101,Salsa Picante Habanero Lucho,2,2200,4400,660.0,760
629,1442,102,Chilero Criollo  Lucho,1,2000,2000,0.0,690
630,1442,101,salsa picante habanero lucho ,1,2200,2200,0.0,760
631,1442,108,Aderezo Cilantro-Limon,3,2600,7800,0.0,1010
632,1443,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
633,1443,109,Salsa Inferno Carolina Reaper,1,4500,4500,0.0,2100
634,1444,104,Salsa Mango-Habanero,3,3200,9600,0.0,1350
635,1444,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
636,1444,108,Aderezo Cilantro-Limon,1,2600,2600,0.0,1010
637,1445,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
638,1445,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
639,1445,103,Salsa de Ajo Lucho,2,2400,4800,0.0,
640,1446,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
641,1447,103,Salsa de Ajo Lucho,6,2400,14400,1728.0,
642,1447,101,Salsa Picante Habanero Lucho,12,2200,26400,3168.0,760
643,1448,101,salsa picante habanero lucho ,1,2200,2200,0.0,760
644,1449,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1280
645,1449,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
646,1450,102,Chilero Criollo Lucho,3,2000,6000,0.0,690
647,1451,104,Salsa Mango-Habanero,2,3200,6400,0.0,1350
648,1452,101,SALSA PICANTE HABANERO LUCHO,1,2200,2200,0.0,760
649,1452,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
650,1453,101,Salsa Picante Habanero Lucho,1,2310,2310,0.0,760
651,1453,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
652,1454,101,salsa picante habanero lucho ,2,2090,4180,0.0,760
653,1454,102,Chilero Criollo Lucho,1,2100,2100,0.0,690
654,1455,104,Salsa Mango-Habanero,1,3200,3200,0.0,1350
655,1456,107,Salsa Verde Jalapeno,1,2500,2500,0.0,980
656,1456,101,SALSA PICANTE HABANERO LUCHO,1,2200,2200,0.0,760
657,1457,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
658,1458,110,Salsa Curry Tropical,1,3400,3400,0.0,1520
659,1459,110,Salsa Curry Tropical,1,3400,3400,0.0,1520
660,1460,108,Aderezo Cilantro-Limon,1,2470,2470,0.0,1010
661,1461,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
662,1462,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
663,1463,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
664,1463,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
665,1464,103,Salsa de Ajo Lucho,3,2400,7200,0.0,820
666,1464,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
667,1465,106,Salsa Chipotle Dulce,12,2900,34800,0.0,1190
668,1465,102,Chilero Criollo Lucho,24,2000,48000,0.0,690
669,1466,101,Salsa Picante Habanero Lucho,12,2200,26400,0.0,760
670,1466,103,Salsa de Ajo Lucho,12,2400,28800,0.0,820
671,1467,101,Salsa Picante Habanero Lucho,1,2310,2310,0.0,760
672,1468,109,Salsa Inferno Carolina Reaper,12,4500,54000,6480.0,2100
673,1468,101,Salsa Picante Habanero Lucho,6,2200,13200,1584.0,760
674,1469,103,SALSA DE AJO LUCHO,1,2520,2520,0.0,
675,1469,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
676,1470,103,Salsa de Ajo Lucho,1,2400,2400,360.0,820
677,1471,103,Salsa de Ajo Lucho,36,2400,86400,10368.0,820
678,1472,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
679,1472,103,SALSA DE AJO LUCHO,1,2400,2400,0.0,820
680,1473,102,Chilero Criollo Lucho,1,2000,2000,300.0,690
681,1474,101,SALSA PICANTE HABANERO LUCHO,1,2200,2200,0.0,760
682,1474,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
683,1475,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
684,1476,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
685,1477,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
686,1477,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
687,1478,101,Salsa Picante Habanero Lucho,24,2200,52800,6336.0,760
688,1479,103,salsa de ajo lucho,1,2400,2400,0.0,820
689,1480,102,Chilero Criollo  Lucho,1,2000,2000,0.0,690
690,1480,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
691,1481,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
692,1481,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
693,1482,105,Salsa BBQ Tamarindo,6,3000,18000,0.0,1280
694,1482,103,Salsa de Ajo Lucho,24,2400,57600,0.0,820
695,1483,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
696,1483,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
697,1484,110,Salsa Curry Tropical,24,3400,81600,9792.0,1520
698,1485,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
699,1485,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
700,1486,101,Salsa Picante Habanero Lucho,1,2310,2310,0.0,760
701,1487,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
702,1487,109,Salsa Inferno Carolina Reaper,1,4500,4500,0.0,2100
703,1488,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
704,1488,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
705,1489,102,Chilero Criollo Lucho,1,2100,2100,0.0,690
706,1490,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
707,1491,101,Salsa Picante Habanero Lucho,12,2200,26400,3168.0,760
708,1492,103,Salsa de Ajo Lucho,12,2280,27360,0.0,820
709,1493,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
710,1493,102,Chilero Criollo Lucho,1,1900,1900,0.0,690
711,1494,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
712,1494,108,Aderezo Cilantro-Limon,1,2730,2730,0.0,1010
713,1494,103,Salsa de Ajo Lucho,1,2280,2280,0.0,820
714,1495,102,chilero criollo lucho,1,2000,2000,0.0,690
715,1496,109,Salsa Inferno Carolina Reaper,1,4500,4500,0.0,2100
716,1497,101,SALSA PICANTE HABANERO LUCHO,12,2200,26400,3168.0,760
717,1497,102,Chilero Criollo Lucho,6,2000,12000,1440.0,690
718,1498,101,Salsa Picante Habanero Lucho,12,2200,26400,3168.0,760
719,1499,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
720,1499,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
721,1500,102,Chilero Criollo Lucho,1,1900,1900,0.0,
722,1501,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
723,1501,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
724,1502,102,Chilero Criollo Lucho,6,1900,11400,0.0,690
725,1503,102,Chilero Criollo Lucho,12,2000,24000,0.0,690
726,1504,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
727,1505,105,Salsa BBQ Tamarindo,2,3000,6000,0.0,1280
728,1505,101,Salsa Picante Habanero Lucho,3,2200,6600,0.0,760
729,1506,110,Salsa Curry Tropical,1,3400,3400,0.0,1520
730,1507,101,Salsa Picante Habanero Lucho,1,2200,2200,330.0,760
731,1508,101,SALSA PICANTE HABANERO LUCHO,1,2200,2200,0.0,760
732,1509,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
733,1510,101,Salsa Picante Habanero Lucho,6,2200,13200,0.0,760
734,1511,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
735,1512,104,Salsa Mango-Habanero,12,3200,38400,4608.0,1350
736,1512,103,Salsa de Ajo Lucho,12,2400,28800,3456.0,
737,1513,102,Chilero Criollo Lucho,12,2000,24000,0.0,690
738,1514,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,
739,1514,102,Chilero Criollo Lucho,1,1900,1900,0.0,690
740,1515,110,Salsa Curry Tropical,1,3400,3400,0.0,1520
741,1515,109,Salsa Inferno Carolina Reaper,1,4500,4500,0.0,2100
742,1516,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
743,1516,103,Salsa de Ajo Lucho,1,2400,2400,0.0,
744,1517,102,chilero criollo lucho,2,1900,3800,0.0,690
745,1518,101,salsa picante habanero lucho ,2,2200,4400,0.0,760
746,1519,102,Chilero Criollo Lucho,6,2000,12000,0.0,690
747,1520,101,Salsa Picante Habanero Lucho,1,2200,2200,330.0,760
748,1521,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
749,1521,109,Salsa Inferno Carolina Reaper,2,4500,9000,0.0,2100
750,1522,103,Salsa de Ajo Lucho,1,2400,2400,360.0,820
751,1522,102,Chilero Criollo Lucho,1,2000,2000,300.0,690
752,1523,101,Salsa Picante Habanero Lucho,1,2200,2200,330.0,760
753,1524,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
754,1525,101,salsa picante habanero lucho ,1,2200,2200,0.0,760
755,1526,102,Chilero Criollo  Lucho,12,2000,24000,2880.0,690
756,1527,101,Salsa Picante Habanero Lucho,24,2200,52800,0.0,760
757,1528,101,salsa picante habanero lucho ,2,2200,4400,0.0,760
758,1528,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
759,1529,101,Salsa Picante Habanero Lucho,6,2200,13200,1584.0,760
760,1529,102,chilero criollo lucho,12,2000,24000,2880.0,690
761,1530,101,Salsa Picante Habanero Lucho,6,2200,13200,1584.0,760
762,1530,103,Salsa de Ajo Lucho,36,2400,86400,10368.0,820
763,1531,102,Chilero Criollo Lucho,2,1900,3800,0.0,690
764,1531,103,SALSA DE AJO LUCHO,1,2280,2280,0.0,820
765,1532,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
766,1533,101,salsa picante habanero lucho ,2,2200,4400,0.0,760
767,1533,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
768,1534,102,chilero criollo lucho,1,2000,2000,0.0,690
